datetime,precip_daily_mm,specific_humidity,min_air_temperature,max_air_temperature,precip_monthly_mm
1979-01-01T00:00:00Z,6.7211494,0.008717616,284.39438,293.78613,164.43246
1979-01-02T00:00:00Z,17.292847,0.0068297605,269.0236,292.20227,NA
1979-01-03T00:00:00Z,0,8.515866e-4,262.29025,271.0754,NA
1979-01-04T00:00:00Z,0,0.0011771594,261.8377,276.9795,NA
1979-01-05T00:00:00Z,1.0155654,0.0019065872,267.6527,280.08368,NA
1979-01-06T00:00:00Z,5.240321,0.0038580943,271.81143,281.65054,NA
1979-01-07T00:00:00Z,11.467892,0.0066717938,277.6989,290.7179,NA
1979-01-08T00:00:00Z,4.2566833,0.005020572,268.27582,289.08002,NA
1979-01-09T00:00:00Z,0,0.0012116393,265.51505,276.38367,NA
1979-01-10T00:00:00Z,0,0.0015638982,265.05685,279.45053,NA
1979-01-11T00:00:00Z,0,0.0019256551,266.75632,279.85052,NA
1979-01-12T00:00:00Z,11.9746475,0.0025705236,267.87112,275.13385,NA
1979-01-13T00:00:00Z,10.650045,0.0032698917,270.901,277.82162,NA
1979-01-14T00:00:00Z,0,0.0034637768,269.51505,287.70944,NA
1979-01-15T00:00:00Z,0,0.0013266255,266.61865,277.98993,NA
1979-01-16T00:00:00Z,0,0.0018062274,268.1414,284.28314,NA
1979-01-17T00:00:00Z,0,0.0030867974,271.3745,286.6821,NA
1979-01-18T00:00:00Z,0,0.002653421,269.59836,283.16525,NA
1979-01-19T00:00:00Z,3.0874326,0.0015085342,265.84555,276.28366,NA
1979-01-20T00:00:00Z,46.49777,0.003989503,268.901,286.98853,NA
1979-01-21T00:00:00Z,15.358057,0.0060469173,276.3249,290.3307,NA
1979-01-22T00:00:00Z,0,0.0024863177,271.37878,280.6702,NA
1979-01-23T00:00:00Z,0.54416263,0.003009834,270.38135,283.21213,NA
1979-01-24T00:00:00Z,23.04685,0.004970025,272.32336,291.26666,NA
1979-01-25T00:00:00Z,0,0.0018516246,268.2497,279.36966,NA
1979-01-26T00:00:00Z,0,0.0020360176,267.83984,281.7795,NA
1979-01-27T00:00:00Z,1.5906776,0.0026917343,268.14554,282.0852,NA
1979-01-28T00:00:00Z,0.65948534,0.0025558097,270.6049,279.3873,NA
1979-01-29T00:00:00Z,0,0.002291643,268.93933,281.44693,NA
1979-01-30T00:00:00Z,0,0.0019841052,266.73206,281.1702,NA
1979-01-31T00:00:00Z,0.5216025,0.0020707857,268.17612,278.48328,NA
1979-02-01T00:00:00Z,0,0.0014299392,264.99677,275.48743,165.30617
1979-02-02T00:00:00Z,0,0.0013683564,263.21298,278.92603,NA
1979-02-03T00:00:00Z,0,0.0019536363,266.8698,278.44522,NA
1979-02-04T00:00:00Z,0,0.0025701325,270.51923,282.8785,NA
1979-02-05T00:00:00Z,0,9.5507695e-4,266.9939,277.09457,NA
1979-02-06T00:00:00Z,7.819408,0.0013486894,265.34918,278.5581,NA
1979-02-07T00:00:00Z,11.0031185,0.0024141497,266.10165,274.01263,NA
1979-02-08T00:00:00Z,0.28964034,0.0020535393,261.88342,277.34552,NA
1979-02-09T00:00:00Z,2.3406363,0.0020211104,261.65402,273.74927,NA
1979-02-10T00:00:00Z,0,0.0014850959,260.00024,274.97903,NA
1979-02-11T00:00:00Z,0,0.0017212013,264.38608,274.33807,NA
1979-02-12T00:00:00Z,0,0.0025784476,265.89334,283.136,NA
1979-02-13T00:00:00Z,0,0.0020598865,268.20673,277.73743,NA
1979-02-14T00:00:00Z,0,0.0021366687,266.76697,278.05066,NA
1979-02-15T00:00:00Z,0,0.0050751204,274.34076,291.8124,NA
1979-02-16T00:00:00Z,0,0.0045464695,274.20724,288.57288,NA
1979-02-17T00:00:00Z,0,0.0010115871,262.72437,276.56613,NA
1979-02-18T00:00:00Z,21.38239,0.0015384855,260.0882,270.2662,NA
1979-02-19T00:00:00Z,1.1978421,0.0019589805,263.27158,275.45618,NA
1979-02-20T00:00:00Z,3.4417596,0.0021467423,263.4501,276.75656,NA
1979-02-21T00:00:00Z,7.1279845,0.003792913,271.01035,281.96198,NA
1979-02-22T00:00:00Z,3.7999687,0.0040549524,274.18817,287.82666,NA
1979-02-23T00:00:00Z,25.144331,0.004493392,275.79968,283.74747,NA
1979-02-24T00:00:00Z,39.99277,0.007012614,279.8648,290.4284,NA
1979-02-25T00:00:00Z,32.672096,0.0059789694,279.26984,288.0548,NA
1979-02-26T00:00:00Z,1.2191099,0.0043116515,274.80792,283.13544,NA
1979-02-27T00:00:00Z,0,0.0030549827,270.757,284.1503,NA
1979-02-28T00:00:00Z,0,0.0034377093,271.08868,287.5147,NA
1979-03-01T00:00:00Z,1.5338308,0.005354839,273.7527,289.06253,72.90707
1979-03-02T00:00:00Z,0.30039006,0.0055588237,275.16748,293.58588,NA
1979-03-03T00:00:00Z,0.113710634,0.005424157,275.9673,292.1116,NA
1979-03-04T00:00:00Z,2.2960598,0.007976985,280.00394,293.35367,NA
1979-03-05T00:00:00Z,3.1698794,0.00899223,284.83884,294.74936,NA
1979-03-06T00:00:00Z,0.79372215,0.0066005257,280.77774,293.22,NA
1979-03-07T00:00:00Z,0,0.0044402503,274.46597,291.11526,NA
1979-03-08T00:00:00Z,6.3222795,0.0053188144,277.65762,288.31525,NA
1979-03-09T00:00:00Z,1.4243491,0.005148237,275.91504,292.31796,NA
1979-03-10T00:00:00Z,2.706805,0.005159041,276.31955,289.17548,NA
1979-03-11T00:00:00Z,8.341226,0.0034007533,271.65726,283.61942,NA
1979-03-12T00:00:00Z,0,0.0027063368,269.7897,287.01108,NA
1979-03-13T00:00:00Z,0.09155634,0.0050025578,272.43,293.04004,NA
1979-03-14T00:00:00Z,4.1603165,0.0056161582,275.96182,291.61942,NA
1979-03-15T00:00:00Z,0,0.0023385573,269.83908,282.21524,NA
1979-03-16T00:00:00Z,0,0.0018395974,268.16388,283.62457,NA
1979-03-17T00:00:00Z,0,0.0029487642,270.51306,290.63965,NA
1979-03-18T00:00:00Z,0,0.004063427,273.70935,293.20535,NA
1979-03-19T00:00:00Z,0,0.005220098,276.91782,294.8661,NA
1979-03-20T00:00:00Z,0,0.005421459,281.68036,294.3473,NA
1979-03-21T00:00:00Z,0.30039006,0.0043247887,277.96176,293.2111,NA
1979-03-22T00:00:00Z,0,0.0045654406,274.1942,292.93967,NA
1979-03-23T00:00:00Z,37.996296,0.0073811333,276.91174,292.3173,NA
1979-03-24T00:00:00Z,12.551938,0.006942705,279.17245,293.6562,NA
1979-03-25T00:00:00Z,0,0.0040958216,276.29443,287.13654,NA
1979-03-26T00:00:00Z,0,0.0030704697,270.46545,285.0143,NA
1979-03-27T00:00:00Z,0.38075313,0.0038505304,273.59448,287.96466,NA
1979-03-28T00:00:00Z,0,0.005050285,276.15628,290.9416,NA
1979-03-29T00:00:00Z,0,0.0075938166,281.14072,298.6185,NA
1979-03-30T00:00:00Z,1.585501,0.007709623,283.80933,298.17056,NA
1979-03-31T00:00:00Z,0,0.008436023,285.19733,300.57693,NA
1979-04-01T00:00:00Z,0,0.008594288,285.7985,300.69083,98.179344
1979-04-02T00:00:00Z,0.0015811626,0.009353893,286.4793,297.43658,NA
1979-04-03T00:00:00Z,26.563171,0.009060815,283.92245,295.1485,NA
1979-04-04T00:00:00Z,17.698618,0.0076992544,280.58353,294.19983,NA
1979-04-05T00:00:00Z,0,0.005369676,279.3432,292.46292,NA
1979-04-06T00:00:00Z,0,0.0034587465,274.84674,292.66656,NA
1979-04-07T00:00:00Z,0,0.00277672,271.49634,288.88354,NA
1979-04-08T00:00:00Z,0.3,0.006047235,278.2371,298.2059,NA
1979-04-09T00:00:00Z,7.052,0.0066664265,279.89282,295.53354,NA
1979-04-10T00:00:00Z,0,0.0038185106,274.77518,289.10632,NA
1979-04-11T00:00:00Z,0,0.0058469074,277.24503,294.31616,NA
1979-04-12T00:00:00Z,1.481018,0.009870798,284.9093,299.62677,NA
1979-04-13T00:00:00Z,13.9843645,0.010243543,287.8261,298.1926,NA
1979-04-14T00:00:00Z,0,0.006207378,282.9841,295.17072,NA
1979-04-15T00:00:00Z,0,0.004625772,279.7311,295.39136,NA
1979-04-16T00:00:00Z,0,0.0043240446,277.4771,290.2737,NA
1979-04-17T00:00:00Z,0,0.0039880285,276.42905,289.4063,NA
1979-04-18T00:00:00Z,0,0.0037782306,276.2722,292.20633,NA
1979-04-19T00:00:00Z,0,0.0037014086,276.49945,293.50217,NA
1979-04-20T00:00:00Z,0,0.004194419,278.62518,294.5872,NA
1979-04-21T00:00:00Z,0,0.0066830353,277.95825,298.7868,NA
1979-04-22T00:00:00Z,0,0.008604769,285.26932,299.78357,NA
1979-04-23T00:00:00Z,0,0.009334591,287.33624,300.0941,NA
1979-04-24T00:00:00Z,0,0.010507021,289.2063,299.09042,NA
1979-04-25T00:00:00Z,5.254545,0.009518065,287.02896,297.16617,NA
1979-04-26T00:00:00Z,23.294022,0.010603917,288.28827,298.395,NA
1979-04-27T00:00:00Z,4.076895,0.009357404,287.09375,299.5656,NA
1979-04-28T00:00:00Z,0,0.007226642,282.9004,296.8485,NA
1979-04-29T00:00:00Z,0,0.0050028753,280.94284,292.77487,NA
1979-04-30T00:00:00Z,0,0.0055068736,280.55075,294.88065,NA
1979-05-01T00:00:00Z,0,0.0060772016,281.31723,297.01324,140.77057
1979-05-02T00:00:00Z,0,0.0073908595,280.58838,297.7231,NA
1979-05-03T00:00:00Z,9.93785,0.010906948,282.95435,299.08066,NA
1979-05-04T00:00:00Z,2.3888144,0.013125828,290.10226,301.05157,NA
1979-05-05T00:00:00Z,2.314243,0.009080953,284.60022,295.14804,NA
1979-05-06T00:00:00Z,0,0.009333441,283.5002,297.63443,NA
1979-05-07T00:00:00Z,0.84342945,0.011360999,284.0507,301.32727,NA
1979-05-08T00:00:00Z,2.7543843,0.013080203,289.80057,301.7091,NA
1979-05-09T00:00:00Z,3.5428822,0.012898295,289.63785,299.0495,NA
1979-05-10T00:00:00Z,4.1076145,0.013060048,289.92554,298.46704,NA
1979-05-11T00:00:00Z,20.642305,0.013957194,290.72708,302.55737,NA
1979-05-12T00:00:00Z,6.8263865,0.013987877,291.9924,302.70038,NA
1979-05-13T00:00:00Z,15.659092,0.014161462,292.9792,301.52405,NA
1979-05-14T00:00:00Z,16.988213,0.0108192675,285.4627,296.81326,NA
1979-05-15T00:00:00Z,0.0027933503,0.008792843,282.49243,298.52676,NA
1979-05-16T00:00:00Z,0,0.008499678,284.36398,297.6138,NA
1979-05-17T00:00:00Z,0,0.006227567,280.51187,294.11743,NA
1979-05-18T00:00:00Z,9.065737,0.0073796185,277.51306,295.36652,NA
1979-05-19T00:00:00Z,3.4683192,0.008729157,282.77826,294.03442,NA
1979-05-20T00:00:00Z,0.30984268,0.009660256,282.42554,298.18274,NA
1979-05-21T00:00:00Z,0.5166771,0.010684354,285.26044,297.21326,NA
1979-05-22T00:00:00Z,3.7468703,0.0121662505,287.78244,299.71378,NA
1979-05-23T00:00:00Z,0.8360486,0.014128687,290.9167,302.44223,NA
1979-05-24T00:00:00Z,8.868188,0.0128366165,290.83167,299.09055,NA
1979-05-25T00:00:00Z,3.0825937,0.007869383,282.08426,295.3216,NA
1979-05-26T00:00:00Z,0,0.0057849484,278.48544,291.35168,NA
1979-05-27T00:00:00Z,1.7803631,0.0073030274,279.52872,292.6026,NA
1979-05-28T00:00:00Z,5.2536874,0.010429435,284.7544,298.73862,NA
1979-05-29T00:00:00Z,0,0.011678888,288.41617,300.68015,NA
1979-05-30T00:00:00Z,1.1339093,0.012107111,290.25854,301.76517,NA
1979-05-31T00:00:00Z,14.827194,0.014697139,291.64362,301.516,NA
1979-06-01T00:00:00Z,3.3574138,0.01497127,291.97922,302.12677,133.2855
1979-06-02T00:00:00Z,0.013024366,0.015361296,292.5582,302.78928,NA
1979-06-03T00:00:00Z,33.881657,0.015002442,291.5483,300.9309,NA
1979-06-04T00:00:00Z,25.435808,0.012704644,288.37857,298.43298,NA
1979-06-05T00:00:00Z,0,0.011658385,286.05548,301.73096,NA
1979-06-06T00:00:00Z,0,0.014005326,287.85132,303.15576,NA
1979-06-07T00:00:00Z,0.06441673,0.014468757,289.16895,303.19305,NA
1979-06-08T00:00:00Z,0,0.01335354,291.09778,301.5372,NA
1979-06-09T00:00:00Z,0,0.013694346,290.96216,302.4408,NA
1979-06-10T00:00:00Z,4.1445584,0.015402629,291.58542,302.6465,NA
1979-06-11T00:00:00Z,2.8004863,0.011751293,284.5313,298.5118,NA
1979-06-12T00:00:00Z,0,0.0083466275,282.69986,299.74078,NA
1979-06-13T00:00:00Z,0,0.008935055,284.50534,300.71182,NA
1979-06-14T00:00:00Z,0,0.010232059,286.03946,299.43094,NA
1979-06-15T00:00:00Z,0,0.008700193,284.0139,299.1351,NA
1979-06-16T00:00:00Z,37.77369,0.011314223,286.70975,293.89835,NA
1979-06-17T00:00:00Z,1.653469,0.0115472535,285.66263,297.99612,NA
1979-06-18T00:00:00Z,0.6619433,0.013610981,286.95197,304.91547,NA
1979-06-19T00:00:00Z,0,0.013255149,291.11154,301.80765,NA
1979-06-20T00:00:00Z,0.0015811626,0.00984345,288.16843,297.79346,NA
1979-06-21T00:00:00Z,5.4875464,0.010570584,286.294,295.15817,NA
1979-06-22T00:00:00Z,4.522653,0.013174642,287.0205,304.16714,NA
1979-06-23T00:00:00Z,0,0.014344223,291.3265,305.0118,NA
1979-06-24T00:00:00Z,1.1426659,0.014706391,288.76974,302.9087,NA
1979-06-25T00:00:00Z,0,0.009021436,285.41675,295.5273,NA
1979-06-26T00:00:00Z,0,0.009975554,283.31805,299.0408,NA
1979-06-27T00:00:00Z,0,0.0099037895,285.0513,299.88928,NA
1979-06-28T00:00:00Z,0,0.011072313,286.26932,302.0268,NA
1979-06-29T00:00:00Z,0,0.012668731,288.4406,303.0677,NA
1979-06-30T00:00:00Z,9.174939,0.014376581,290.3911,302.4868,NA
1979-07-01T00:00:00Z,4.680564,0.012562962,290.44525,302.5574,81.27244
1979-07-02T00:00:00Z,0,0.011055563,287.99683,304.15067,NA
1979-07-03T00:00:00Z,0,0.01057465,287.69943,303.78314,NA
1979-07-04T00:00:00Z,3.1723676,0.013905754,289.79425,304.65887,NA
1979-07-05T00:00:00Z,0,0.0096771475,287.06268,299.0868,NA
1979-07-06T00:00:00Z,0,0.009149496,282.6642,298.5709,NA
1979-07-07T00:00:00Z,0,0.010574419,286.9198,299.0942,NA
1979-07-08T00:00:00Z,0,0.010152495,286.13202,301.1709,NA
1979-07-09T00:00:00Z,0,0.012379894,288.86642,300.0703,NA
1979-07-10T00:00:00Z,1.2278144,0.013375229,289.39023,297.9838,NA
1979-07-11T00:00:00Z,0,0.014105096,290.26852,301.71576,NA
1979-07-12T00:00:00Z,4.690996,0.01638843,290.95346,304.49512,NA
1979-07-13T00:00:00Z,0,0.016731499,293.66388,306.59055,NA
1979-07-14T00:00:00Z,0,0.015210576,292.0419,305.55743,NA
1979-07-15T00:00:00Z,5.1903467,0.016499532,292.8618,305.18262,NA
1979-07-16T00:00:00Z,0.8918444,0.017540284,294.2489,304.88947,NA
1979-07-17T00:00:00Z,5.3620267,0.01805479,294.90515,305.1864,NA
1979-07-18T00:00:00Z,8.404311,0.017640064,294.81918,305.2512,NA
1979-07-19T00:00:00Z,4.6702914,0.0166026,294.08035,302.49057,NA
1979-07-20T00:00:00Z,9.775179,0.016290665,293.184,301.81067,NA
1979-07-21T00:00:00Z,5.247989,0.016220625,292.28244,302.96158,NA
1979-07-22T00:00:00Z,0.9521801,0.016176749,293.39075,303.18585,NA
1979-07-23T00:00:00Z,3.9091568,0.016319321,292.8483,303.6957,NA
1979-07-24T00:00:00Z,16.806492,0.016336007,293.1798,303.71484,NA
1979-07-25T00:00:00Z,1.646154,0.016180644,292.20206,303.81525,NA
1979-07-26T00:00:00Z,0.48441857,0.016522638,291.55814,304.56158,NA
1979-07-27T00:00:00Z,0,0.016088033,291.09946,302.56158,NA
1979-07-28T00:00:00Z,0,0.016496364,291.95306,306.58588,NA
1979-07-29T00:00:00Z,0,0.016284721,293.0227,306.25534,NA
1979-07-30T00:00:00Z,0,0.015880538,291.6192,304.6744,NA
1979-07-31T00:00:00Z,0,0.017363982,290.79318,307.8573,NA
1979-08-01T00:00:00Z,0,0.018219616,295.8084,306.8346,55.034412
1979-08-02T00:00:00Z,9.584187,0.01836688,295.00476,305.3863,NA
1979-08-03T00:00:00Z,0.5323429,0.016845588,293.88086,305.75824,NA
1979-08-04T00:00:00Z,0,0.014500628,291.68088,306.2346,NA
1979-08-05T00:00:00Z,0,0.014492517,291.68625,305.9573,NA
1979-08-06T00:00:00Z,0.2394679,0.014388402,290.6845,306.9615,NA
1979-08-07T00:00:00Z,0.53142077,0.015694642,291.6093,306.73096,NA
1979-08-08T00:00:00Z,0,0.016607277,293.32214,309.43457,NA
1979-08-09T00:00:00Z,0,0.01707056,293.10477,308.98718,NA
1979-08-10T00:00:00Z,0.40284136,0.017307369,293.70477,309.6713,NA
1979-08-11T00:00:00Z,7.8487086,0.016995933,293.4511,307.13458,NA
1979-08-12T00:00:00Z,10.326789,0.014064994,285.97845,299.66873,NA
1979-08-13T00:00:00Z,0,0.00950029,284.3326,299.53094,NA
1979-08-14T00:00:00Z,0,0.011761308,284.41745,304.26147,NA
1979-08-15T00:00:00Z,0,0.011464309,287.67474,301.65784,NA
1979-08-16T00:00:00Z,0,0.008309106,285.2015,297.3624,NA
1979-08-17T00:00:00Z,0,0.0085446825,284.08862,298.45782,NA
1979-08-18T00:00:00Z,0,0.011106532,286.64355,301.8294,NA
1979-08-19T00:00:00Z,0.45569006,0.014332793,289.16556,306.05368,NA
1979-08-20T00:00:00Z,4.554021,0.015358693,293.5758,306.75824,NA
1979-08-21T00:00:00Z,7.3206086,0.016747056,292.0995,306.3273,NA
1979-08-22T00:00:00Z,0.3776966,0.014687083,289.75516,303.49832,NA
1979-08-23T00:00:00Z,2.9830422,0.015817754,289.57156,304.46185,NA
1979-08-24T00:00:00Z,0,0.016518973,292.43777,303.99136,NA
1979-08-25T00:00:00Z,0.018791476,0.016622065,292.9248,305.2573,NA
1979-08-26T00:00:00Z,0.5249065,0.016838148,293.04816,305.46094,NA
1979-08-27T00:00:00Z,3.484145,0.016320998,292.82996,304.16147,NA
1979-08-28T00:00:00Z,13.264675,0.016026862,291.9248,303.46094,NA
1979-08-29T00:00:00Z,2.1958308,0.016261812,292.20514,304.09137,NA
1979-08-30T00:00:00Z,0,0.015587158,292.63776,307.2872,NA
1979-08-31T00:00:00Z,2.3893485,0.016294304,293.97525,303.5603,NA
1979-09-01T00:00:00Z,8.208172,0.016578354,292.87564,302.4408,207.59358
1979-09-02T00:00:00Z,5.8439302,0.016683454,292.8491,302.63095,NA
1979-09-03T00:00:00Z,6.1399136,0.0170872,293.8866,302.88928,NA
1979-09-04T00:00:00Z,27.8469,0.016495429,291.0569,299.84027,NA
1979-09-05T00:00:00Z,80.38208,0.01582032,289.82285,297.76184,NA
1979-09-06T00:00:00Z,4.2064915,0.016445491,291.2543,304.45407,NA
1979-09-07T00:00:00Z,0.3560357,0.014831495,293.1049,303.81128,NA
1979-09-08T00:00:00Z,0,0.012495452,287.76007,300.94482,NA
1979-09-09T00:00:00Z,0,0.010041942,284.3193,297.94897,NA
1979-09-10T00:00:00Z,0,0.011672131,286.90253,299.90198,NA
1979-09-11T00:00:00Z,0,0.012098529,287.2402,301.63135,NA
1979-09-12T00:00:00Z,0,0.0148044545,287.77878,302.96756,NA
1979-09-13T00:00:00Z,7.34619,0.015365322,290.32996,300.12418,NA
1979-09-14T00:00:00Z,1.9635859,0.016186325,290.3375,303.6381,NA
1979-09-15T00:00:00Z,0,0.010028949,286.5379,297.64026,NA
1979-09-16T00:00:00Z,0,0.00914739,284.43033,296.61182,NA
1979-09-17T00:00:00Z,0,0.009214638,283.68124,297.81183,NA
1979-09-18T00:00:00Z,0,0.010987538,285.6959,300.16754,NA
1979-09-19T00:00:00Z,0,0.010590621,287.61542,300.6577,NA
1979-09-20T00:00:00Z,1.7994437,0.011959552,286.64545,298.37326,NA
1979-09-21T00:00:00Z,23.27872,0.015058619,288.01135,300.516,NA
1979-09-22T00:00:00Z,28.586174,0.01623778,291.20944,301.79926,NA
1979-09-23T00:00:00Z,2.4660506,0.010753406,281.03888,294.297,NA
1979-09-24T00:00:00Z,2.544811,0.010304724,281.02527,292.57352,NA
1979-09-25T00:00:00Z,4.160158,0.00981899,282.75577,291.9035,NA
1979-09-26T00:00:00Z,1.7399828,0.012000028,284.4762,294.86755,NA
1979-09-27T00:00:00Z,0,0.012487991,287.82373,294.88336,NA
1979-09-28T00:00:00Z,7.7226915,0.014928066,288.74265,298.66962,NA
1979-09-29T00:00:00Z,7.5834904,0.015484297,291.5243,300.00766,NA
1979-09-30T00:00:00Z,5.711964,0.01428334,288.8298,300.96713,NA
1979-10-01T00:00:00Z,3.5254848,0.012617245,287.03613,300.83505,62.698414
1979-10-02T00:00:00Z,5.053775,0.012486079,287.95987,302.72482,NA
1979-10-03T00:00:00Z,0.5933508,0.009028805,285.26706,297.38315,NA
1979-10-04T00:00:00Z,9.929127,0.009276684,283.4633,295.3008,NA
1979-10-05T00:00:00Z,20.164532,0.008120357,278.3059,292.93106,NA
1979-10-06T00:00:00Z,0,0.0063540232,276.4074,294.73108,NA
1979-10-07T00:00:00Z,0,0.005813467,277.9847,294.50934,NA
1979-10-08T00:00:00Z,0,0.0061598546,276.1955,296.26767,NA
1979-10-09T00:00:00Z,0.11549657,0.009634212,283.01404,301.15588,NA
1979-10-10T00:00:00Z,9.553245,0.006378499,273.53226,292.0239,NA
1979-10-11T00:00:00Z,0,0.0052627814,273.5508,287.15784,NA
1979-10-12T00:00:00Z,1.4898698,0.007818299,276.43222,295.5021,NA
1979-10-13T00:00:00Z,4.7140083,0.007983107,276.8962,292.37674,NA
1979-10-14T00:00:00Z,0,0.0041103484,270.95837,287.7961,NA
1979-10-15T00:00:00Z,0,0.0048320442,272.7328,291.48315,NA
1979-10-16T00:00:00Z,0,0.0068068113,279.83585,297.06403,NA
1979-10-17T00:00:00Z,0,0.0079966625,282.2576,298.48315,NA
1979-10-18T00:00:00Z,0,0.008999134,283.51822,299.2961,NA
1979-10-19T00:00:00Z,0,0.010272102,284.97592,298.89612,NA
1979-10-20T00:00:00Z,0,0.012246613,286.63278,300.14038,NA
1979-10-21T00:00:00Z,0,0.012255245,287.93848,302.6116,NA
1979-10-22T00:00:00Z,0,0.010865303,285.75134,301.6868,NA
1979-10-23T00:00:00Z,13.898912,0.010452524,282.98477,297.7898,NA
1979-10-24T00:00:00Z,0,0.0053293165,275.27087,289.46768,NA
1979-10-25T00:00:00Z,0,0.0043818085,272.95837,289.1713,NA
1979-10-26T00:00:00Z,0,0.00406527,274.00537,288.42484,NA
1979-10-27T00:00:00Z,0,0.0036993837,270.3498,288.4404,NA
1979-10-28T00:00:00Z,0,0.0059755393,273.4082,293.77185,NA
1979-10-29T00:00:00Z,0,0.007937816,279.44113,293.71576,NA
1979-10-30T00:00:00Z,0,0.008754356,282.53696,295.65417,NA
1979-10-31T00:00:00Z,0,0.0076950276,280.12134,294.45874,NA
1979-11-01T00:00:00Z,1.3088331,0.008628464,279.08914,296.62576,172.4367
1979-11-02T00:00:00Z,39.052784,0.009451646,283.1435,294.62106,NA
1979-11-03T00:00:00Z,6.812028,0.006707954,274.9501,290.75784,NA
1979-11-04T00:00:00Z,0,0.0032546998,269.84387,286.91254,NA
1979-11-05T00:00:00Z,0,0.0039778785,270.42642,288.66238,NA
1979-11-06T00:00:00Z,0,0.0049208365,274.1424,291.96292,NA
1979-11-07T00:00:00Z,0,0.004095372,274.6532,289.4294,NA
1979-11-08T00:00:00Z,0,0.0043373196,272.70697,288.23343,NA
1979-11-09T00:00:00Z,0.44357118,0.007748064,278.10376,294.5798,NA
1979-11-10T00:00:00Z,33.87892,0.010658407,286.7485,294.49405,NA
1979-11-11T00:00:00Z,43.600075,0.008502933,279.13556,291.9381,NA
1979-11-12T00:00:00Z,1.4124748,0.0056584566,277.86398,286.15768,NA
1979-11-13T00:00:00Z,0.8036387,0.005791423,277.2367,288.0546,NA
1979-11-14T00:00:00Z,0,0.003465181,272.0462,284.3629,NA
1979-11-15T00:00:00Z,0,0.0030925577,269.30942,284.72525,NA
1979-11-16T00:00:00Z,0,0.0037002328,272.4537,287.7154,NA
1979-11-17T00:00:00Z,0,0.0042938106,271.67383,290.78775,NA
1979-11-18T00:00:00Z,0,0.0048244614,274.7738,294.62524,NA
1979-11-19T00:00:00Z,0,0.0049015256,278.80475,294.8027,NA
1979-11-20T00:00:00Z,0,0.0051450096,279.17383,295.7872,NA
1979-11-21T00:00:00Z,0,0.0056323675,280.09448,295.5872,NA
1979-11-22T00:00:00Z,0,0.0076868674,279.37265,296.15823,NA
1979-11-23T00:00:00Z,0,0.009361256,282.3255,297.2624,NA
1979-11-24T00:00:00Z,0,0.010091265,283.34656,298.66238,NA
1979-11-25T00:00:00Z,7.2882895,0.0102305375,284.42953,297.56918,NA
1979-11-26T00:00:00Z,29.058123,0.007924102,278.30792,295.95874,NA
1979-11-27T00:00:00Z,0,0.0045582815,274.21307,291.79086,NA
1979-11-28T00:00:00Z,0,0.005815456,276.59445,292.7624,NA
1979-11-29T00:00:00Z,0,0.0024696854,269.6397,284.10968,NA
1979-11-30T00:00:00Z,0,0.0017476997,266.77798,278.6288,NA
1979-12-01T00:00:00Z,0,0.002047507,267.81097,281.94833,26.763256
1979-12-02T00:00:00Z,0,0.0017079237,266.13995,277.53342,NA
1979-12-03T00:00:00Z,0,0.0015433014,264.92493,279.35458,NA
1979-12-04T00:00:00Z,0,0.0018783807,266.32022,283.57574,NA
1979-12-05T00:00:00Z,0,0.0026111724,269.552,286.2794,NA
1979-12-06T00:00:00Z,9.478484,0.0048362263,272.7181,284.44794,NA
1979-12-07T00:00:00Z,0,0.004910734,277.75525,289.31937,NA
1979-12-08T00:00:00Z,0,0.0028349159,271.16812,283.72614,NA
1979-12-09T00:00:00Z,0,0.0021391595,269.40225,281.0292,NA
1979-12-10T00:00:00Z,0,0.0029025592,270.08878,287.40836,NA
1979-12-11T00:00:00Z,0,0.0040660566,272.18762,289.85043,NA
1979-12-12T00:00:00Z,1.4050195,0.0063611427,277.8969,293.63284,NA
1979-12-13T00:00:00Z,6.7955794,0.008854979,283.421,293.9303,NA
1979-12-14T00:00:00Z,0,0.0036547875,271.59958,289.50916,NA
1979-12-15T00:00:00Z,0,0.002884781,269.46475,282.63547,NA
1979-12-16T00:00:00Z,0,0.004999084,273.79575,287.4777,NA
1979-12-17T00:00:00Z,0,0.0020614066,267.66815,282.66293,NA
1979-12-18T00:00:00Z,0,0.0013970906,266.6971,279.34418,NA
1979-12-19T00:00:00Z,0,0.0023387424,269.92856,283.65042,NA
1979-12-20T00:00:00Z,0,0.0030375866,268.46185,283.22314,NA
1979-12-21T00:00:00Z,0,0.0036663671,270.31775,284.5298,NA
1979-12-22T00:00:00Z,0,0.0045993174,272.3795,288.43396,NA
1979-12-23T00:00:00Z,0,0.0059431344,280.59296,291.27277,NA
1979-12-24T00:00:00Z,8.0136175,0.007800035,278.89658,294.42978,NA
1979-12-25T00:00:00Z,2.4210203,0.0048065037,276.6075,289.9841,NA
1979-12-26T00:00:00Z,0,0.0033425349,273.8738,284.35458,NA
1979-12-27T00:00:00Z,0,0.003036264,271.50943,285.31573,NA
1979-12-28T00:00:00Z,0,0.002614805,269.43994,284.44418,NA
1979-12-29T00:00:00Z,0,0.0036079984,270.6244,287.84418,NA
1979-12-30T00:00:00Z,0.43352923,0.00421734,274.69446,285.54044,NA
1979-12-31T00:00:00Z,0,0.003792197,275.33902,282.3369,NA
