date,GPP,GPP.lower,GPP.upper,ER,ER.lower,ER.upper,msgs.fit,warnings,errors,site
2019-05-11,0.4595751470404744,0.026662593218185145,0.8569031695126806,-0.9077633980051187,-1.5168562219292856,-0.2451195287051625,w      ,,,wbp
2019-05-12,0.07602043203240162,-0.3291608205125045,0.48524700362044065,-0.6833579128643942,-1.3657252718610404,-0.03496660783715697,w      ,,,wbp
2019-05-13,0.5417577220722255,0.14553271351646602,0.9287195643095243,-1.159813640558312,-1.8955473261455735,-0.4509464381098668,w      ,,,wbp
2019-05-14,0.36913899946637496,-0.05318809436727227,0.7760906118099865,-0.7565077629473841,-1.383054165430377,-0.1452041943818494,w      ,,,wbp
2019-05-15,0.37510728290656536,-0.027266080627589465,0.7986164159664874,-0.6887815817622087,-1.3432462528121,-0.10290737539398873,w      ,,,wbp
2019-05-16,0.3011946844910013,-0.15099565560008826,0.7598636286133372,-0.5186128200636753,-1.13229339279087,0.09522318395708537,w      ,,,wbp
2019-05-17,0.2584918075096173,-0.18528954197872435,0.6685903382277105,-0.47699742204261725,-1.0206389857584344,0.10414188694205392,w      ,,,wbp
2019-05-18,0.18864846777977465,-0.2357415305760192,0.5958661835375414,-0.5370783962454289,-1.1603512055681935,0.06445169735220836,w      ,,,wbp
2019-05-19,0.2370343790488576,-0.17189460332940834,0.6566312264558897,-0.5989578229976659,-1.2214559521114068,0.02344474886282009,w      ,,,wbp
2019-05-20,0.21237434138974687,-0.19922799695996635,0.6182068515019755,-0.6687855944080277,-1.3225605701526983,-0.061201414030907016,w      ,,,wbp
2019-05-21,0.19528368533042195,-0.23861021502215501,0.6044601289744002,-0.6993740094709597,-1.37103477128521,-0.03966332525415393,w      ,,,wbp
2019-05-22,-0.006853048868247022,-0.4441732645719049,0.4178882655105558,-0.5408876537175777,-1.2346013660060784,0.13028169908526513,w      ,,,wbp
2019-05-23,0.1356390695521747,-0.3080135369387424,0.5929623345817633,-0.5334707610142506,-1.1719473771252893,0.09680517922426575,w      ,,,wbp
2019-05-24,0.19416581863284227,-0.23236374646211902,0.6501765760168765,-0.5868165484227441,-1.2221742025953193,0.05769508312742347,w      ,,,wbp
2019-05-25,0.22778051210528735,-0.20062546709437526,0.6269120995940495,-0.743060447586519,-1.4188704923353128,-0.11806395473375164,w      ,,,wbp
2019-05-26,0.32991577533618166,-0.09500912375722093,0.7443879741192069,-1.0326596285608294,-1.765045701778284,-0.35891621793818457,w      ,,,wbp
2019-05-27,0.22255974722928468,-0.222943980141941,0.6566401372226347,-0.8728890373554994,-1.579884890677919,-0.1550828953628088,w      ,,,wbp
2019-05-28,0.45116393115532716,0.030606125192077303,0.8604891825765053,-0.9382452412886955,-1.6502254948741466,-0.24606879812047433,w      ,,,wbp
2019-05-29,0.23759836707514376,-0.18784459428670716,0.6562659497112481,-0.9126536896914986,-1.702099686519819,-0.18475411649907544,w      ,,,wbp
2019-05-30,0.2434850322658803,-0.20515424844031996,0.6648357832666231,-0.6695373812426901,-1.3300134168258693,0.0028569651089015748,w      ,,,wbp
2019-05-31,0.17078863175517223,-0.2419545526106258,0.5674145531150747,-0.9585197431139372,-1.7214721276800586,-0.15561926802446385,w      ,,,wbp
2019-06-01,-0.05475634815984241,-0.47610971984783235,0.3811638956707315,-0.9341510125905809,-1.741190541507586,-0.10720867703983318,w      ,,,wbp
2019-06-02,-0.22145640207760237,-0.6760978263848351,0.2112389655710402,-0.5252002496963222,-1.308446176811255,0.20271164425635657,w      ,,,wbp
2019-06-03,-0.09194122266813098,-0.5141536598566823,0.33527936056833113,-0.7912554324928396,-1.6438879030340485,0.009247791582468278,w      ,,,wbp
2019-06-04,-0.11322950299345855,-0.5193926949328014,0.3184621838785861,-0.6713614650942785,-1.3668186169099563,0.07206518898052633,w      ,,,wbp
2019-06-05,-0.09059903568451551,-0.5050871160565381,0.3209676254231029,-0.4531646360080551,-1.15357677272681,0.21593232050728928,w      ,,,wbp
2019-06-06,-0.13841078298769888,-0.5550118008547035,0.3250404532396973,-0.44973156983617346,-1.159812219612289,0.21005634119934016,w      ,,,wbp
2019-06-07,0.19700694255543416,-0.22400642325557263,0.6091633379770801,-1.2460091611401523,-2.1937100846081905,-0.28923090426756604,w      ,,,wbp
2019-06-08,-0.010567953491846195,-0.42074075619803986,0.4181234868394725,-4.61439129696268,-5.531473890818741,-3.7510800828158644,w      ,,,wbp
2019-06-09,0.18499327614314973,-0.23354400487746055,0.6231565644692254,-3.768251378852548,-4.842612237565929,-2.620361101083575,w      ,,,wbp
2019-06-10,1.0821264106051172,0.6846677070771525,1.4776162401368096,-2.333929726455519,-3.1235412558269164,-1.638280907548118,w      ,,,wbp
2019-06-11,2.2608541210476494,1.8294328002358258,2.6672510641686493,-2.1310216569703972,-2.7540430534007574,-1.4910547768031546,w      ,,,wbp
2019-06-12,0.11169266244728973,-0.29502180457487476,0.5255445673857099,-4.184820866155967,-6.196647014550705,-2.2169816281449495,w      ,,,wbp
2019-06-13,2.1155373332838536,1.6841063810204775,2.5415907540148113,-1.3309342929888182,-1.928173596093075,-0.7153643851504522,w      ,,,wbp
2019-06-14,1.5688979779402068,1.1872983597078273,1.9813151054452305,-1.6875158220010986,-2.3133668080464846,-1.0805673706391454,w      ,,,wbp
2019-06-15,0.7494860595848083,0.28212041634060636,1.2039719860143863,-0.8224615829212347,-1.4845944024623294,-0.26158181074989084,w      ,,,wbp
2019-06-16,0.6254012817448872,0.2045082875014313,1.0447505799802106,-0.8089259139330327,-1.4376868037044632,-0.21051301918442603,w      ,,,wbp
2019-06-17,0.2920241238354664,-0.14268858048578573,0.7233192212888875,-0.791488963628445,-1.3893776305512027,-0.17848380266407027,w      ,,,wbp
2019-06-18,NA,NA,NA,NA,NA,NA,w     E,,,wbp
2019-06-19,0.1068198588270117,-0.31947751666375196,0.5501968678095058,-2.3598307475489735,-3.2140298632856275,-1.5390269048237455,w      ,,,wbp
2019-06-20,0.7542890029091129,0.3316855423248367,1.1964580337051747,-2.0818074390917154,-3.08202932717624,-1.1512215216409385,w      ,,,wbp
2019-06-21,0.9718575472623949,0.5582519641744236,1.3862770979834438,-1.2110414372411085,-1.9050598808850487,-0.5382516515736582,w      ,,,wbp
2019-06-22,0.7709726350348061,0.3233295962885694,1.2134593902467707,-0.7985770287855379,-1.4263781233246313,-0.14739070252829048,w      ,,,wbp
2019-06-23,0.1863748247073833,-0.2425604731643149,0.6071293049474181,-0.9319795769632715,-1.6724694454254319,-0.21121130924972903,w      ,,,wbp
2019-06-24,0.3654744810713603,-0.10717400702754679,0.7964536624751978,-0.7141533359667596,-1.3805578141851245,-0.11017432159619656,w      ,,,wbp
2019-06-25,-0.16023895619867756,-0.5899999362207416,0.259666029214627,-0.7489337234837853,-1.5017443543761497,0.03564459488048005,w      ,,,wbp
2019-06-26,-0.33247243695804035,-0.7794875483745539,0.12124560138366698,-0.6563246863686767,-1.414276949336006,0.12469548611387386,w      ,,,wbp
2019-06-27,0.579885100491256,0.10462398935411132,1.0255014677325973,-0.8672032989109881,-1.5213956010471774,-0.24735227059853282,w      ,,,wbp
2019-06-28,0.9144427380602158,0.5213324729556962,1.331435486252809,-2.350027829796787,-3.4759320122999644,-1.3642228189978278,w      ,,,wbp
2019-06-29,1.1571396823791216,0.7244501222093459,1.5700660257819148,-1.2075275325836203,-1.8390980501535807,-0.5816812559521349,w      ,,,wbp
2019-06-30,0.1559807162347369,-0.2756372254800088,0.5970673435266156,-1.310471103906753,-2.2596402980178243,-0.3863802475127171,w      ,,,wbp
2019-07-01,0.13627621083689603,-0.2841118762940016,0.5614861613216479,-1.7614839692731477,-2.9415315709432033,-0.6487235850079738,w      ,,,wbp
2019-07-02,NA,NA,NA,NA,NA,NA,w     E,,,wbp
2019-07-03,-0.003080979382213394,-0.431922950977964,0.4029304183137019,-0.7929285568500823,-1.5446507356346058,-0.054794703552090006,w      ,,,wbp
2019-07-04,0.21506226837217995,-0.21138708839892856,0.6407850206126449,-1.129045893898022,-1.9808540873500413,-0.34791633899334495,w      ,,,wbp
