date,K600,K600.lower,K600.upper,GPP,GPP.lower,GPP.upper,ER,ER.lower,ER.upper,msgs.fit,warnings,errors,site,DO_mgl,DO.sat,temp.water,depth,discharge
2019-07-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,w     E,,,wb,6.241979166666667,7.918165875819403,27.26674375,0.2542028858859835,0.19865446634927675
2019-07-18,0.9258047493354034,0.13163665861593163,1.929617318507555,1.0793306864782355,0.7345408529038171,1.4361282017938202,-1.63872537101698,-2.546101564159027,-0.8993209516191729,w      ,,,wb,6.0090625,7.858274399968858,27.351911458333333,0.26068563773593945,0.2163034989107405
2019-07-19,1.2615605902538378,0.20446359576101605,2.3339320760948645,1.1626835953663597,0.7990130425706904,1.5260474151312968,-1.9379314414433266,-2.7827268109167704,-1.037162454202358,w      ,,,wb,6.003020833333333,7.804805263372025,27.805809375,0.2545669185573139,0.19947124392437607
2019-07-20,1.0482912815051089,0.1705053043459427,2.1872398409748364,0.9209421947121511,0.549932107627787,1.2647144037414937,-1.7416789575273655,-2.7596013312414907,-0.8918789608037803,w      ,,,wb,5.611041666666667,7.8948235792585635,27.138960416666666,0.25314214094072396,0.19570746162033822
2019-07-21,1.0058186146208021,0.1040057647782984,2.1636994769621203,0.26597051551890527,-0.08064690390467309,0.5941415439633171,-0.6191912719670765,-1.4737574128916306,0.127401979517494,w      ,,,wb,5.955625,7.883358069463882,27.189265625,0.2579556951012071,0.21093975802982118
2019-07-22,1.0003209423050652,0.091750758649673,2.3737306443935284,0.2004926148021961,-0.12941227788514462,0.5642992121226469,-0.6058587775019886,-1.5306532672735906,0.13982319864305695,w      ,,,wb,6.408854166666667,7.897354068801112,26.985557291666666,0.2977044095801122,0.34280774088664445
2019-07-23,1.0055890777026062,0.07709373262232444,2.3891079587300363,0.2440204663592157,-0.09973281518881252,0.584263557436717,-0.30364249832097345,-1.1156301658813184,0.34939879874265817,w      ,,,wb,7.187708333333333,8.281008344418375,24.37794375,0.4125538425059635,1.0880949741418118
2019-07-24,1.1619057173572616,0.13436386623940916,2.627166564054375,0.24952633739363828,-0.0980278102146361,0.5941702754416202,-0.923959874931716,-1.7070655665245102,-0.2804014827232524,w      ,,,wb,7.5512500000000005,8.54099516961341,22.899597916666668,0.33578515364353584,0.5244865166471179
2019-07-25,0.8509174298477957,0.07905003745227276,2.206795691762635,0.25485071633563194,-0.07647797578797938,0.5909768753771562,-0.7444391286365692,-1.4953816745659911,-0.09786623494031926,w      ,,,wb,7.041354166666666,8.474097945201473,23.593983333333334,0.2846784647252767,0.29226699029234443
2019-07-26,1.0996087736112927,0.09411176580591332,2.5916223933811864,0.28703397650860296,-0.06391153668415016,0.6400042761001907,-0.89721703363116,-1.7927485127583407,-0.10945137816749494,w      ,,,wb,6.8966666666666665,8.491702880378726,23.683883333333334,0.26892582620254774,0.24057413054053473
