date,water_temp_C,discharge_m3s,notes,level_m
1968-10-02,18.272731470516824,3.0000889749315913e-6,NA,0.011960660639999999
1968-10-03,18.431307710296732,1.6175063354487108e-6,below RC,0.01016562712
1968-10-04,18.589883950076636,1.5322634458772862e-6,below RC,0.01
1968-10-05,18.85793380194206,8.271747282857343e-6,below RC,0.01667951503
1968-10-06,19.125983653807484,8.80742272388866e-5,below RC,0.03418786647
1968-10-07,19.841185434103572,0.052192103570173544,NA,0.13311841521333334
1968-10-08,19.527354624792768,0.1042961329131082,NA,0.2320489639566667
1968-10-09,19.213523815481963,0.15640016225604286,NA,0.33097951270000003
1968-10-09,19.213523815481963,0.8599012382526805,NA,0.5551316373
1968-10-10,19.48137257968657,0.4708196785154668,NA,0.4624056813
1968-10-11,19.74922134389118,0.06687728064023561,NA,0.2557712524
1968-10-11,18.31640473136923,0.06687728064023561,NA,0.2557712524
1968-10-12,17.240987921334508,0.033853152618629354,NA,0.2080351344
1968-10-12,15.181314040834202,0.033853152618629354,NA,0.2080351344
1968-10-13,17.867040838669606,0.027538141840680548,NA,0.19429439110000002
1968-10-14,16.523172001447833,0.021223131062731746,NA,0.18055364780000002
1968-10-15,15.17930316422606,0.021002342781357354,NA,0.17997087706666667
1968-10-16,14.417314988180514,0.02078155449998296,NA,0.17938810633333335
1968-10-17,13.65532681213497,0.020560766218608563,NA,0.1788053356
1968-10-17,12.043408123047772,0.02033997793723417,NA,0.17822256486666666
1968-10-17,10.073285280830088,0.02011918965585978,NA,0.17763979413333333
1968-10-18,10.062709559409486,0.019898401374485383,NA,0.17705702339999999
1968-10-19,10.052133837988885,0.01991225558742839,NA,0.17709440046666666
1968-10-20,10.041558116568282,0.019926109800371395,NA,0.1771317775333333
1968-10-21,10.03098239514768,0.019939964013314403,NA,0.1771691546
1968-10-22,10.020406673727079,0.016796692316463652,NA,0.16755250309999997
1968-10-23,10.009830952306476,0.013653420619612902,NA,0.15793585159999998
1968-10-24,9.999255230885874,0.010379583926036532,NA,0.1437405097
1968-10-25,9.988679509465273,0.00710574723246016,below RC,0.1295451678
1968-10-26,9.97810378804467,0.006793028890963702,NA,0.12775947855
1968-10-27,8.992238016292571,0.006480310549467244,below RC,0.1259737893
1968-10-28,7.916419030936222,0.027058581949718587,NA,0.17836335175
1968-10-29,7.736646662168263,0.047636853349969935,NA,0.2307529142
1968-10-30,7.556874293400305,0.2034725317988253,NA,0.35848622890000004
1968-10-31,7.3771019246323455,2.915192478986487,NA,0.8040348541
1968-11-01,7.018294508519414,2.5486634334585108,NA,0.7719139393000001
1968-11-02,6.659487092406483,1.0409218964812426,NA,0.5882617329
1968-11-03,5.763172358937009,0.5806167230638882,NA,0.4927708085
1968-11-04,6.971709200430777,0.3100219966137855,NA,0.407346462
1968-11-05,8.180246041924544,0.12003768308640071,NA,0.3054444367
1968-11-06,9.074952074107507,0.22342325605567387,NA,0.3596804261
1968-11-07,9.96965810629047,0.32680882902494707,NA,0.4139164155
1968-11-08,10.327460084099332,0.23302978304849797,NA,0.37354731700000005
1968-11-08,8.536037143125263,0.23302978304849797,NA,0.37354731700000005
1968-11-09,6.475961087303325,0.18751535242255885,NA,0.349711963
1968-11-09,4.68453814632926,0.18751535242255885,NA,0.349711963
1968-11-10,4.012302096227149,0.1833373848160189,NA,0.34729055216666666
1968-11-11,3.340066046125038,0.179159417209479,NA,0.34486914133333335
1968-11-12,4.86162934628636,0.17498144960293907,NA,0.3424477305
1968-11-13,5.756737553790952,0.17022491161563882,NA,0.339509192425
1968-11-14,5.733645987407446,0.1654683736283386,NA,0.33657065435
1968-11-15,5.71055442102394,0.16071183564103836,NA,0.333632116275
1968-11-16,5.687462854640435,0.1559552976537381,NA,0.3306935782
1968-11-17,5.664371288256929,0.13175192248205544,NA,0.3141972107
1968-11-18,5.641279721873422,0.12217126504471446,NA,0.30688158475
1968-11-19,5.618188155489917,0.11259060760737348,NA,0.2995659588
1968-11-20,5.5950965891064115,0.0985277051461984,NA,0.28768098680000004
1968-11-21,5.572005022722905,0.13841998776029235,NA,0.3189394258
1968-11-22,5.0339949862143225,0.4115469382223936,NA,0.44390777210000004
1968-11-23,4.49598494970574,0.726829466943424,NA,0.5275230687
1968-11-24,3.957974913197157,0.2231544463977814,NA,0.36867147899999997
1968-11-25,3.4199648766885744,0.20189954489799716,NA,0.3572224169
1968-11-26,2.7028862782248857,0.18064464339821296,NA,0.34577335480000004
1968-11-27,1.9858076797611968,0.13744269477304005,NA,0.31825449110000004
1968-11-28,1.2687290812975078,0.10098093166334926,NA,0.2898357745
1968-11-29,1.9843330369152241,0.0964232742857272,NA,0.2857350433
1968-11-30,2.789890206137194,0.09186561690810512,NA,0.2816343121
1968-12-01,2.520566799086614,0.0914285899414081,NA,0.2812264349
1968-12-02,2.2512433920360335,0.09099156297471107,NA,0.2808185577
1968-12-03,1.9819199849854527,0.09202555776049647,NA,0.2817611271714286
1968-12-03,1.1755584651202255,0.09305955254628184,NA,0.28270369664285716
1968-12-04,1.4735256923001288,0.09409354733206723,NA,0.28364626611428573
1968-12-05,1.771492919480032,0.09512754211785263,NA,0.2845888355857143
1968-12-06,2.069460146659935,0.09616153690363802,NA,0.28553140505714286
1968-12-06,2.6959152393166548,0.0971955316894234,NA,0.28647397452857143
1968-12-07,2.0236791892145476,0.09822952647520879,NA,0.287416544
1968-12-08,1.3514431391124404,0.10097174197866027,NA,0.2897619548
1968-12-09,1.2910721547213104,0.10371395748211173,NA,0.2921073656
1968-12-10,1.2307011703301807,0.1064561729855632,NA,0.2944527764
1968-12-11,1.1703301859390507,0.10919838848901468,NA,0.2967981872
1968-12-12,1.3040534803805421,0.11075520898272914,NA,0.2980634008333333
1968-12-13,1.4377767748220336,0.1123120294764436,NA,0.2993286144666667
1968-12-14,1.5088545599978531,0.11386884997015806,NA,0.3005938281
1968-12-15,1.5799323451736726,0.12885987862506737,NA,0.3116396851
1968-12-16,1.651010130349492,0.14385090727997668,NA,0.3226855421
1968-12-16,1.7220879155253115,0.18851956245425897,NA,0.35027916
1968-12-17,1.793165700701131,0.24396637561135412,NA,0.3787819749
1968-12-18,1.3895827654468853,0.19859330366265035,NA,0.355855818
1968-12-19,0.9859998301926396,0.16533141440775767,NA,0.33660382650000004
1968-12-20,0.8956444412667608,0.14960198625519192,NA,0.3265465928
1968-12-21,0.805289052340882,0.12005462777102044,NA,0.3054575186
1968-12-22,0.7149336634150032,0.14152201852564097,NA,0.32109141030000005
1968-12-23,0.9384090837999288,0.1497572404111065,NA,0.3266493798
1968-12-24,1.1618845041848544,0.15193853115098843,NA,0.3280785853
1968-12-25,1.1611806973720054,0.15411982189087037,NA,0.3295077908
1968-12-26,1.1604768905591563,0.14532612565965175,NA,0.3235606326
1968-12-27,1.1597730837463072,0.13653242942843316,NA,0.31761347440000004
1968-12-28,1.159069276933458,0.12159015528823144,NA,0.3066376994
1968-12-29,1.2479165084032307,0.11959775412458987,NA,0.30507697335
1968-12-30,1.3367637398730032,0.1176053529609483,NA,0.30351624730000004
1968-12-31,1.4256109713427758,0.11561295179730674,NA,0.30195552125
1969-01-01,1.5144582028125484,0.11362055063366516,NA,0.3003947952
1969-01-02,0.6181434693430674,0.11367105040809801,NA,0.30043528703333333
1969-01-03,0.3041115723714469,0.11372155018253086,NA,0.30047577886666665
1969-01-04,-0.009920324600173558,0.1137720499569637,NA,0.3005162707
1969-01-05,0.01912567085077891,0.10880834375377493,NA,0.2964108674
1969-01-06,0.04817166630173138,0.10384463755058615,NA,0.29230546409999997
1969-01-07,0.07721766175268385,0.10345422830553395,NA,0.29196981806
1969-01-07,2.226442580535611,0.10306381906048175,NA,0.29163417201999997
1969-01-08,2.9424487114749596,0.10267340981542955,NA,0.29129852598
1969-01-09,2.8223770348954154,0.10228300057037734,NA,0.29096287994
1969-01-10,2.7023053583158707,0.10189259132532515,NA,0.2906272339
1969-01-11,2.5822336817363265,0.10175388500367064,NA,0.2905068486
1969-01-12,2.939633484223563,0.10161517868201612,NA,0.2903864633
1969-01-12,3.9246949053324016,0.10147647236036161,NA,0.29026607800000004
1969-01-13,5.894013396906825,0.1013377660387071,NA,0.2901456927
1969-01-14,5.714241028138866,0.10119905971705259,NA,0.2900253074
1969-01-15,5.534468659370908,0.10106035339539808,NA,0.2899049221
1969-01-16,5.3546962906029485,0.10253961053183375,NA,0.29117325050000004
1969-01-17,5.219766470196573,0.10401886766826943,NA,0.2924415789
1969-01-18,5.084836649790198,0.10549812480470509,NA,0.2937099073
1969-01-19,4.949906829383822,0.1073890435771403,NA,0.29527818663333333
1969-01-20,4.814977008977447,0.10927996234957552,NA,0.2968464659666667
1969-01-21,4.575369889580531,0.11117088112201072,NA,0.2984147453
1969-01-22,4.3357627701836146,0.4849820964790158,NA,0.4665825683
1969-01-23,4.096155650786699,1.482586519434803,NA,0.6549022356
1969-01-24,3.782123753815082,2.1142997939562016,NA,0.7293694956
1969-01-25,3.468091856843465,1.8866378133829942,NA,0.7045875675000001
1969-01-26,3.0199344901087173,0.6421978914621793,NA,0.508075782
1969-01-27,2.9595635057175897,0.3138919927899056,NA,0.40888265939999996
1969-01-28,2.899192521326462,0.3094148281049213,NA,0.40708606849999995
1969-01-29,2.8388215369353347,0.304937663419937,NA,0.4052894776
1969-01-30,2.1216088800311006,0.30046049873495273,NA,0.4034928867
1969-01-31,1.4043962231268665,0.2894697349067617,NA,0.39895624550000003
1969-02-01,1.9858747089814663,0.2400766240966344,NA,0.3769392856
1969-02-02,2.567353194836066,0.22691757084207453,NA,0.3705468732
1969-02-02,3.8210677307927696,0.22691757084207453,NA,0.3705468732
1969-02-03,3.909948476872678,0.23267232329203505,NA,0.3733492186
1969-02-04,3.998829222952587,0.23842707574199556,NA,0.37615156399999994
1969-02-05,4.087709969032495,0.20397638170492458,NA,0.35875534379999996
1969-02-05,4.714165061689226,0.20397638170492458,NA,0.35875534379999996
1969-02-06,5.1016833271517505,0.20174889262906134,NA,0.35752855845
1969-02-07,5.489201592614275,0.19952140355319808,NA,0.3563017731
1969-02-08,5.8767198580768,0.19729391447733485,NA,0.35507498774999996
1969-02-09,5.0699561628899446,0.19506642540147162,NA,0.3538482024
